,date,state,n_killed,n_injured
181171,2017-04-11,Massachusetts,0,0
181172,2017-04-11,Arkansas,0,1
181173,2017-04-11,Missouri,0,0
181174,2017-04-11,Illinois,0,0
181175,2017-04-11,North Dakota,0,0
181176,2017-04-11,Louisiana,1,0
181177,2017-04-11,New Jersey,1,0
181178,2017-04-11,Texas,1,0
181179,2017-04-11,Florida,0,0
181180,2017-04-11,Illinois,0,0
181181,2017-04-11,New Hampshire,0,0
181182,2017-04-11,North Carolina,0,0
181183,2017-04-11,North Carolina,0,0
181184,2017-04-11,New Jersey,0,0
181185,2017-04-11,Alabama,0,1
181186,2017-04-11,Maryland,0,0
181187,2017-04-11,New Jersey,0,1
181188,2017-04-11,Minnesota,0,0
181189,2017-04-11,Arkansas,0,1
181190,2017-04-11,California,0,1
181191,2017-04-11,California,1,0
181192,2017-04-11,District of Columbia,0,0
181193,2017-04-11,District of Columbia,0,0
181194,2017-04-11,Louisiana,0,0
181195,2017-04-11,New York,0,1
181196,2017-04-11,District of Columbia,0,0
181197,2017-04-11,California,1,0
181198,2017-04-11,North Carolina,0,1
181199,2017-04-11,Florida,1,0
181200,2017-04-11,New York,1,0
181201,2017-04-11,Virginia,1,0
181202,2017-04-11,Kentucky,0,1
181203,2017-04-11,Kentucky,0,0
181204,2017-04-11,Kentucky,0,0
181205,2017-04-11,California,0,1
181206,2017-04-11,District of Columbia,0,0
181207,2017-04-11,Colorado,0,0
181208,2017-04-11,Illinois,0,0
181209,2017-04-11,Illinois,0,1
181210,2017-04-11,Illinois,0,1
181211,2017-04-11,Illinois,0,1
181212,2017-04-11,Illinois,0,1
181213,2017-04-11,North Carolina,1,0
181214,2017-04-11,Illinois,0,2
181215,2017-04-11,Illinois,0,1
181216,2017-04-11,North Carolina,0,1
181217,2017-04-11,Illinois,0,1
181218,2017-04-11,Texas,1,0
181219,2017-04-11,Illinois,0,1
181220,2017-04-11,Texas,0,0
181221,2017-04-11,Illinois,1,0
181222,2017-04-11,Illinois,0,1
181223,2017-04-11,Connecticut,0,0
181224,2017-04-11,California,0,1
181225,2017-04-11,Ohio,0,1
181226,2017-04-11,Indiana,0,0
181227,2017-04-11,Mississippi,1,0
181228,2017-04-11,Ohio,0,1
181229,2017-04-11,Georgia,1,0
181230,2017-04-11,Tennessee,0,0
181231,2017-04-11,Tennessee,0,1
181232,2017-04-11,Tennessee,0,0
181233,2017-04-11,Illinois,0,3
181234,2017-04-11,Louisiana,0,0
181235,2017-04-11,Pennsylvania,0,2
181236,2017-04-11,South Carolina,0,0
181237,2017-04-11,Idaho,0,0
181238,2017-04-11,Louisiana,0,0
181239,2017-04-11,Washington,0,0
181240,2017-04-11,Oregon,0,1
181241,2017-04-11,Louisiana,0,0
181242,2017-04-11,Virginia,0,1
181243,2017-04-11,New Mexico,1,0
181244,2017-04-11,Tennessee,0,1
181245,2017-04-11,Tennessee,2,1
181246,2017-04-11,Oklahoma,0,0
181247,2017-04-11,Mississippi,0,1
181248,2017-04-11,Florida,0,0
181249,2017-04-11,Massachusetts,0,0
181250,2017-04-11,Oklahoma,0,1
181251,2017-04-11,Georgia,0,0
181252,2017-04-11,Washington,1,0
181253,2017-04-11,Washington,0,1
181254,2017-04-11,California,1,0
181255,2017-04-11,Maryland,0,0
181256,2017-04-11,Kentucky,1,0
181257,2017-04-11,Illinois,0,0
181258,2017-04-11,Virginia,0,1
181259,2017-04-11,District of Columbia,0,0
181260,2017-04-11,Texas,0,0
181261,2017-04-11,Maryland,0,0
181262,2017-04-11,Texas,0,0
181263,2017-04-11,Texas,0,1
181264,2017-04-11,Pennsylvania,1,0
181265,2017-04-11,Virginia,1,0
181266,2017-04-11,Florida,1,0
181267,2017-04-11,Florida,0,1
181268,2017-04-11,Mississippi,0,0
181269,2017-04-11,Alabama,0,0
181270,2017-04-11,Alabama,0,1
181271,2017-04-11,Virginia,0,1
181272,2017-04-11,Michigan,0,0
181273,2017-04-11,Georgia,0,1
181274,2017-04-11,Delaware,0,0
181275,2017-04-11,California,0,1
181276,2017-04-11,Georgia,1,0
181277,2017-04-11,New Jersey,0,1
181278,2017-04-11,Oklahoma,0,2
181279,2017-04-11,Texas,1,0
181280,2017-04-11,New York,0,0
181281,2017-04-11,California,1,0
181282,2017-04-11,California,0,2
181283,2017-04-11,South Carolina,1,0
181284,2017-04-11,South Carolina,0,1
181285,2017-04-11,Massachusetts,0,0
181286,2017-04-11,Kentucky,0,1
181287,2017-04-11,Missouri,0,1
181288,2017-04-11,Massachusetts,0,1
181289,2017-04-11,Ohio,0,1
181290,2017-04-11,California,0,1
181291,2017-04-11,California,0,0
181292,2017-04-11,Minnesota,0,0
181293,2017-04-11,Wyoming,0,0
181294,2017-04-11,New York,1,1
181295,2017-04-11,Massachusetts,0,1
181296,2017-04-11,Florida,0,0
181297,2017-04-11,Arkansas,0,1
181298,2017-04-11,Florida,0,0
181299,2017-04-11,Illinois,0,1
181300,2017-04-11,New Mexico,0,0
181301,2017-04-11,Texas,1,1
181302,2017-04-11,District of Columbia,0,1
181303,2017-04-11,Arizona,0,1
181304,2017-04-11,New Jersey,0,1
181305,2017-04-11,West Virginia,2,0
181306,2017-04-11,Tennessee,0,1
181307,2017-04-11,Ohio,0,0
181308,2017-04-11,Illinois,0,1
181309,2017-04-11,Texas,0,1
181310,2017-04-11,Arkansas,0,1
181311,2017-04-11,South Carolina,0,0
181312,2017-04-11,Tennessee,0,0
181313,2017-04-11,South Carolina,0,1
181314,2017-04-11,New Mexico,0,0
181315,2017-04-11,Iowa,1,1
181316,2017-04-11,Mississippi,0,0
181317,2017-04-11,North Dakota,0,0
181318,2017-04-11,Delaware,1,0
181319,2017-04-11,Virginia,0,1
181320,2017-04-11,New York,0,0
181321,2017-04-11,Washington,1,0
181322,2017-04-11,Kansas,1,0
181323,2017-04-11,Kansas,1,0
181324,2017-04-11,Pennsylvania,0,1
181325,2017-04-11,Kansas,0,0
181326,2017-04-11,Tennessee,0,0
181327,2017-04-11,Tennessee,0,0
181328,2017-04-11,Louisiana,1,0
181329,2017-04-11,New Jersey,0,0
181330,2017-04-11,Tennessee,0,0
181331,2017-04-11,Oregon,1,0
181332,2017-04-11,Ohio,0,1
181333,2017-04-11,Texas,0,0
181334,2017-04-11,Ohio,0,0
181335,2017-04-11,Texas,1,1
181336,2017-04-11,Tennessee,0,1
181337,2017-04-11,Florida,1,1
181338,2017-04-11,New York,1,0
181339,2017-04-12,Ohio,0,0
181340,2017-04-12,Florida,0,1
181341,2017-04-12,Virginia,0,1
181342,2017-04-12,Missouri,0,0
181343,2017-04-12,Texas,0,0
181344,2017-04-12,Florida,0,1
181345,2017-04-12,Florida,0,0
181346,2017-04-12,New York,0,1
181347,2017-04-12,Missouri,0,1
181348,2017-04-12,Kansas,0,2
181349,2017-04-12,North Carolina,1,0
181350,2017-04-12,Oklahoma,0,0
181351,2017-04-12,Florida,0,0
181352,2017-04-12,Florida,0,0
181353,2017-04-12,Florida,0,0
181354,2017-04-12,Florida,0,0
181355,2017-04-12,New Jersey,0,1
181356,2017-04-12,Florida,0,0
181357,2017-04-12,Wisconsin,0,0
181358,2017-04-12,Kentucky,0,0
181359,2017-04-12,Florida,0,0
181360,2017-04-12,Florida,0,0
181361,2017-04-12,Missouri,0,0
181362,2017-04-12,North Carolina,0,0
181363,2017-04-12,California,0,0
181364,2017-04-12,California,1,0
181365,2017-04-12,Maryland,0,1
181366,2017-04-12,North Carolina,0,0
181367,2017-04-12,Ohio,0,0
181368,2017-04-12,New Jersey,0,0
181369,2017-04-12,South Carolina,1,0
181370,2017-04-12,Vermont,0,0
181371,2017-04-12,Oregon,3,0
181372,2017-04-12,Kentucky,0,0
181373,2017-04-12,North Carolina,0,0
181374,2017-04-12,Florida,0,0
181375,2017-04-12,Ohio,0,0
181376,2017-04-12,Louisiana,0,0
181377,2017-04-12,Texas,0,0
181378,2017-04-12,District of Columbia,0,0
181379,2017-04-12,District of Columbia,0,0
181380,2017-04-12,District of Columbia,0,0
181381,2017-04-12,District of Columbia,0,0
181382,2017-04-12,Pennsylvania,0,0
181383,2017-04-12,Massachusetts,0,1
181384,2017-04-12,North Carolina,0,1
181385,2017-04-12,Ohio,0,0
181386,2017-04-12,District of Columbia,0,0
181387,2017-04-12,Nebraska,0,0
181388,2017-04-12,Tennessee,0,1
181389,2017-04-12,Florida,0,0
181390,2017-04-12,Montana,0,0
181391,2017-04-12,Mississippi,0,0
181392,2017-04-12,Alaska,0,0
181393,2017-04-12,New York,0,0
181394,2017-04-12,Florida,1,0
181395,2017-04-12,Ohio,0,0
181396,2017-04-12,Delaware,0,1
181397,2017-04-12,Michigan,1,0
181398,2017-04-12,Georgia,1,0
181399,2017-04-12,Virginia,0,0
181400,2017-04-12,Connecticut,1,0
181401,2017-04-12,Colorado,0,0
181402,2017-04-12,North Carolina,0,0
181403,2017-04-12,Kentucky,0,1
181404,2017-04-12,Ohio,0,0
181405,2017-04-12,Mississippi,0,0
181406,2017-04-12,Nebraska,0,1
181407,2017-04-12,Pennsylvania,0,2
181408,2017-04-12,Ohio,0,0
181409,2017-04-12,Tennessee,1,0
181410,2017-04-12,Maryland,0,0
181411,2017-04-12,New Jersey,0,0
181412,2017-04-12,California,0,0
181413,2017-04-12,California,0,0
181414,2017-04-12,California,0,1
181415,2017-04-12,Arkansas,0,0
181416,2017-04-12,Indiana,1,0
181417,2017-04-12,Tennessee,0,0
181418,2017-04-12,South Carolina,0,0
181419,2017-04-12,Washington,0,1
181420,2017-04-12,Illinois,0,0
181421,2017-04-12,Ohio,0,1
181422,2017-04-12,New York,1,0
181423,2017-04-12,Virginia,0,0
181424,2017-04-12,New York,0,1
181425,2017-04-12,Ohio,0,1
181426,2017-04-12,Alabama,0,0
181427,2017-04-12,Florida,0,0
181428,2017-04-12,Oregon,0,0
181429,2017-04-12,Ohio,0,2
181430,2017-04-12,Kansas,1,0
181431,2017-04-12,Alabama,0,1
181432,2017-04-12,Idaho,0,0
181433,2017-04-12,California,0,0
181434,2017-04-12,Illinois,1,0
181435,2017-04-12,California,0,1
181436,2017-04-12,Florida,0,0
181437,2017-04-12,Kentucky,0,3
181438,2017-04-12,Illinois,0,0
181439,2017-04-12,Alabama,0,0
181440,2017-04-12,Illinois,0,0
181441,2017-04-12,Mississippi,1,0
181442,2017-04-12,Georgia,0,0
181443,2017-04-12,Florida,0,0
181444,2017-04-12,Illinois,0,1
181445,2017-04-12,Illinois,0,1
181446,2017-04-12,Illinois,0,0
181447,2017-04-12,Arizona,1,0
181448,2017-04-12,Illinois,0,1
181449,2017-04-12,Arizona,1,0
181450,2017-04-12,Massachusetts,0,0
181451,2017-04-12,Illinois,0,1
181452,2017-04-12,Alabama,1,0
181453,2017-04-12,Illinois,0,1
181454,2017-04-12,Utah,0,2
181455,2017-04-12,California,0,0
181456,2017-04-12,Iowa,0,0
181457,2017-04-12,Georgia,1,0
181458,2017-04-12,Washington,0,0
181459,2017-04-12,Nebraska,0,1
181460,2017-04-12,New Hampshire,0,0
181461,2017-04-12,Indiana,0,0
181462,2017-04-12,California,0,1
181463,2017-04-12,South Carolina,0,0
181464,2017-04-12,Iowa,0,0
181465,2017-04-12,Illinois,0,0
181466,2017-04-12,California,1,0
181467,2017-04-12,Massachusetts,0,1
181468,2017-04-12,Mississippi,0,1
181469,2017-04-12,Massachusetts,0,0
181470,2017-04-12,South Dakota,0,0
181471,2017-04-12,Tennessee,0,2
181472,2017-04-12,Illinois,0,1
181473,2017-04-12,New Jersey,0,1
181474,2017-04-12,Texas,0,3
181475,2017-04-12,West Virginia,0,0
181476,2017-04-12,Connecticut,1,0
181477,2017-04-12,Missouri,1,1
181478,2017-04-12,Pennsylvania,0,1
181479,2017-04-12,Florida,0,0
181480,2017-04-12,Mississippi,0,0
181481,2017-04-12,Colorado,1,0
181482,2017-04-12,Georgia,0,2
181483,2017-04-12,Washington,1,0
181484,2017-04-12,Vermont,1,0
181485,2017-04-12,Indiana,0,0
181486,2017-04-12,Wisconsin,0,0
181487,2017-04-12,New York,0,2
181488,2017-04-12,Mississippi,0,0
181489,2017-04-12,Florida,0,0
181490,2017-04-12,Missouri,0,1
181491,2017-04-12,Oklahoma,0,2
181492,2017-04-12,California,0,0
181493,2017-04-12,Tennessee,0,1
181494,2017-04-12,Illinois,0,0
181495,2017-04-12,Mississippi,1,0
181496,2017-04-12,Texas,0,1
181497,2017-04-12,Texas,0,1
181498,2017-04-12,Louisiana,0,1
181499,2017-04-12,Texas,0,0
181500,2017-04-12,Illinois,0,0
181501,2017-04-12,Georgia,0,0
181502,2017-04-12,Louisiana,0,1
181503,2017-04-12,Georgia,1,0
181504,2017-04-12,Virginia,0,0
181505,2017-04-12,Michigan,0,1
181506,2017-04-12,Michigan,0,1
181507,2017-04-12,Georgia,0,0
181508,2017-04-12,South Carolina,0,1
181509,2017-04-12,Tennessee,0,0
181510,2017-04-12,Georgia,0,1
181511,2017-04-12,Louisiana,1,0
181512,2017-04-12,Alabama,1,0
181513,2017-04-12,California,1,0
181514,2017-04-12,Texas,0,1
181515,2017-04-12,Illinois,0,1
181516,2017-04-12,Ohio,0,0
181517,2017-04-12,Maryland,0,1
181518,2017-04-12,Illinois,1,0
181519,2017-04-12,Texas,0,1
181520,2017-04-12,Massachusetts,0,1
181521,2017-04-12,Missouri,0,0
181522,2017-04-12,Texas,0,0
181523,2017-04-12,Pennsylvania,0,1
181524,2017-04-12,Kentucky,0,0
181525,2017-04-12,Oklahoma,0,0
181526,2017-04-12,Kansas,0,0
181527,2017-04-12,Tennessee,0,1
181528,2017-04-12,Pennsylvania,1,0
181529,2017-04-12,Oklahoma,0,0
181530,2017-04-12,Pennsylvania,0,1
181531,2017-04-12,Oregon,1,0
181532,2017-04-12,Georgia,0,0
181533,2017-04-12,Illinois,0,0
181534,2017-04-12,Texas,0,0
181535,2017-04-12,Texas,1,1
181536,2017-04-12,North Carolina,0,2
181537,2017-04-12,Florida,1,0
181538,2017-04-12,Louisiana,0,0
181539,2017-04-13,Kansas,1,0
181540,2017-04-13,Tennessee,1,0
181541,2017-04-13,Tennessee,0,0
181543,2017-04-13,Tennessee,0,0
181544,2017-04-13,New Mexico,0,0
181545,2017-04-13,Illinois,0,2
181546,2017-04-13,Georgia,1,0
181547,2017-04-13,Tennessee,0,0
181548,2017-04-13,Texas,1,0
181549,2017-04-13,Wisconsin,0,0
181550,2017-04-13,Colorado,0,1
181551,2017-04-13,Wisconsin,0,0
181552,2017-04-13,Wisconsin,0,0
181553,2017-04-13,Iowa,0,1
181554,2017-04-13,North Carolina,0,1
181555,2017-04-13,Texas,0,0
181556,2017-04-13,Ohio,0,2
181557,2017-04-13,Texas,0,1
181558,2017-04-13,Arkansas,0,0
181559,2017-04-13,Pennsylvania,0,1
181560,2017-04-13,New Jersey,0,0
181561,2017-04-13,Illinois,0,1
181562,2017-04-13,Alaska,0,0
181563,2017-04-13,Oregon,0,0
181564,2017-04-13,Arkansas,0,0
181565,2017-04-13,Pennsylvania,1,0
181566,2017-04-13,North Carolina,0,0
181567,2017-04-13,Illinois,0,0
181568,2017-04-13,Illinois,0,0
181569,2017-04-13,South Carolina,0,0
181570,2017-04-13,South Carolina,0,0
181571,2017-04-13,Ohio,0,0
181572,2017-04-13,Ohio,0,0
181573,2017-04-13,West Virginia,0,1
181574,2017-04-13,Florida,0,0
181575,2017-04-13,Florida,0,0
181576,2017-04-13,Florida,0,1
181577,2017-04-13,Florida,0,1
181578,2017-04-13,New Jersey,0,0
181579,2017-04-13,Florida,0,0
181580,2017-04-13,Florida,0,1
181581,2017-04-13,Florida,0,1
181582,2017-04-13,Alabama,1,0
181583,2017-04-13,Wisconsin,0,0
181584,2017-04-13,Nebraska,0,1
181585,2017-04-13,Florida,0,0
181586,2017-04-13,California,1,0
181587,2017-04-13,Florida,0,0
181588,2017-04-13,Louisiana,0,0
181589,2017-04-13,Indiana,0,0
181590,2017-04-13,Texas,0,1
181591,2017-04-13,New Jersey,0,1
181592,2017-04-13,Arkansas,0,0
181593,2017-04-13,North Carolina,0,0
181594,2017-04-13,North Carolina,0,0
181595,2017-04-13,Ohio,0,0
181596,2017-04-13,Massachusetts,1,0
181597,2017-04-13,Illinois,0,1
181598,2017-04-13,Arizona,0,1
181599,2017-04-13,District of Columbia,0,0
181600,2017-04-13,Texas,2,0
181601,2017-04-13,District of Columbia,0,0
181602,2017-04-13,District of Columbia,0,0
181603,2017-04-13,District of Columbia,0,0
181604,2017-04-13,Texas,0,0
181605,2017-04-13,California,0,0
181606,2017-04-13,Kentucky,0,1
181607,2017-04-13,California,0,3
181608,2017-04-13,Texas,1,0
181609,2017-04-13,Alabama,0,0
181610,2017-04-13,Kansas,0,0
181611,2017-04-13,California,0,0
181612,2017-04-13,Pennsylvania,0,1
181613,2017-04-13,Massachusetts,0,0
181614,2017-04-13,Wisconsin,1,0
181615,2017-04-13,West Virginia,0,0
181616,2017-04-13,New York,0,0
181617,2017-04-13,Tennessee,1,0
181618,2017-04-13,Florida,0,0
181619,2017-04-13,Michigan,0,0
181620,2017-04-13,Illinois,0,1
181621,2017-04-13,Wisconsin,0,0
181622,2017-04-13,New Jersey,0,0
181623,2017-04-13,New Jersey,0,0
181624,2017-04-13,Florida,1,0
181625,2017-04-13,Tennessee,0,0
181626,2017-04-13,New Jersey,0,0
181627,2017-04-13,North Carolina,0,1
181628,2017-04-13,California,0,0
181629,2017-04-13,Connecticut,1,0
181630,2017-04-13,Missouri,1,0
181631,2017-04-13,California,0,2
181632,2017-04-13,Florida,0,0
181633,2017-04-13,New Hampshire,0,0
181634,2017-04-13,New Mexico,1,0
181635,2017-04-13,Massachusetts,0,1
181636,2017-04-13,Ohio,0,1
181637,2017-04-13,Georgia,0,1
181638,2017-04-13,Wisconsin,0,0
181639,2017-04-13,Alaska,1,0
181640,2017-04-13,Florida,1,2
181641,2017-04-13,Florida,0,1
181642,2017-04-13,Maryland,0,1
181643,2017-04-13,Arizona,0,0
181644,2017-04-13,Maryland,1,0
181645,2017-04-13,Illinois,0,1
181646,2017-04-13,Illinois,0,1
181647,2017-04-13,California,0,1
181648,2017-04-13,California,0,0
181649,2017-04-13,New York,0,1
181650,2017-04-13,Illinois,0,1
181651,2017-04-13,Connecticut,0,3
181652,2017-04-13,Georgia,1,3
181653,2017-04-13,New York,0,0
181654,2017-04-13,Kentucky,0,0
181655,2017-04-13,Kentucky,0,0
181656,2017-04-13,California,0,1
181657,2017-04-13,Virginia,0,1
181658,2017-04-13,California,0,0
181659,2017-04-13,New Hampshire,0,0
181660,2017-04-13,Michigan,0,1
181661,2017-04-13,Washington,0,0
181662,2017-04-13,Alabama,0,1
181663,2017-04-13,Massachusetts,0,0
181664,2017-04-13,Alabama,0,1
181665,2017-04-13,Illinois,0,1
181666,2017-04-13,California,0,1
181667,2017-04-13,Illinois,0,0
181668,2017-04-13,Louisiana,1,0
181669,2017-04-13,Oklahoma,0,0
181670,2017-04-13,South Carolina,0,1
181671,2017-04-13,Alabama,0,0
181672,2017-04-13,South Carolina,0,1
181673,2017-04-13,Georgia,0,1
181674,2017-04-13,Arkansas,0,0
181675,2017-04-13,Alabama,0,0
181676,2017-04-13,Indiana,1,1
181677,2017-04-13,Mississippi,0,1
181678,2017-04-13,Virginia,1,0
181679,2017-04-13,Mississippi,0,1
181680,2017-04-13,Georgia,0,0
181681,2017-04-13,Georgia,0,0
181682,2017-04-13,Massachusetts,0,0
181683,2017-04-13,Massachusetts,0,0
181684,2017-04-13,Massachusetts,0,0
181685,2017-04-13,Illinois,0,3
181686,2017-04-13,Virginia,0,1
181687,2017-04-13,District of Columbia,0,0
181688,2017-04-13,Alaska,0,1
181689,2017-04-13,Virginia,0,2
181690,2017-04-13,Colorado,0,1
181691,2017-04-13,Alaska,1,0
181692,2017-04-13,Colorado,0,0
181693,2017-04-13,North Carolina,0,0
181694,2017-04-13,Illinois,0,0
181695,2017-04-13,South Carolina,0,0
181696,2017-04-13,Arkansas,0,1
181697,2017-04-13,Virginia,1,0
181698,2017-04-13,Texas,0,1
181699,2017-04-13,Nebraska,0,0
181700,2017-04-13,Illinois,0,1
181701,2017-04-13,Tennessee,2,0
181702,2017-04-13,Missouri,1,0
181703,2017-04-13,Missouri,0,0
181704,2017-04-13,Wisconsin,0,0
181705,2017-04-13,Wisconsin,0,0
181706,2017-04-13,Pennsylvania,0,1
181707,2017-04-13,Kansas,3,0
181708,2017-04-13,Wisconsin,0,0
181709,2017-04-13,California,1,0
181710,2017-04-13,Connecticut,0,0
181711,2017-04-13,Alabama,0,0
181712,2017-04-13,New York,1,0
181713,2017-04-13,Arkansas,0,0
181714,2017-04-13,Kansas,0,0
181715,2017-04-13,New Jersey,0,0
181716,2017-04-13,New Jersey,0,1
181717,2017-04-13,California,0,0
181718,2017-04-13,New Mexico,0,1
181719,2017-04-13,Virginia,0,0
181720,2017-04-13,Mississippi,0,0
181721,2017-04-13,South Dakota,0,1
181722,2017-04-13,Mississippi,0,1
181723,2017-04-13,Texas,1,0
181724,2017-04-13,Virginia,0,0
181725,2017-04-13,Indiana,0,1
181726,2017-04-13,Tennessee,0,1
181727,2017-04-13,Mississippi,0,3
181728,2017-04-13,California,1,0
181729,2017-04-13,Alabama,0,1
181730,2017-04-13,Kentucky,1,0
181731,2017-04-13,California,1,0
181732,2017-04-13,Colorado,0,0
181733,2017-04-13,Arizona,0,0
181734,2017-04-13,Texas,0,0
181735,2017-04-13,Ohio,0,1
181736,2017-04-14,Nebraska,0,0
181737,2017-04-14,Florida,1,0
181738,2017-04-14,Illinois,1,0
181739,2017-04-14,Florida,0,1
181740,2017-04-14,Ohio,0,0
181741,2017-04-14,Florida,0,0
181742,2017-04-14,North Carolina,1,0
181743,2017-04-14,Wisconsin,0,0
181744,2017-04-14,Florida,0,0
181745,2017-04-14,Indiana,0,0
181746,2017-04-14,Nebraska,0,0
181747,2017-04-14,Florida,0,0
181748,2017-04-14,Ohio,1,0
181749,2017-04-14,Tennessee,1,0
181750,2017-04-14,Louisiana,0,1
181751,2017-04-14,New York,0,1
181752,2017-04-14,New Jersey,1,1
181754,2017-04-14,Oklahoma,0,0
181755,2017-04-14,North Dakota,1,0
181756,2017-04-14,Alabama,1,0
181757,2017-04-14,Wisconsin,0,0
181758,2017-04-14,District of Columbia,0,0
181759,2017-04-14,Missouri,1,0
181760,2017-04-14,Virginia,0,0
181761,2017-04-14,District of Columbia,0,0
181762,2017-04-14,District of Columbia,0,0
181763,2017-04-14,Mississippi,0,0
181764,2017-04-14,Indiana,0,0
181765,2017-04-14,Illinois,0,0
181766,2017-04-14,Wisconsin,1,0
181767,2017-04-14,North Carolina,0,0
181768,2017-04-14,Maine,0,0
181769,2017-04-14,Alabama,0,1
181770,2017-04-14,Illinois,0,0
181771,2017-04-14,Illinois,0,0
181772,2017-04-14,Massachusetts,0,0
181773,2017-04-14,Florida,0,1
181774,2017-04-14,Pennsylvania,0,0
181775,2017-04-14,Arkansas,0,0
181776,2017-04-14,Ohio,2,0
181777,2017-04-14,Georgia,0,1
181778,2017-04-14,Oklahoma,0,0
181779,2017-04-14,Missouri,0,3
181780,2017-04-14,Oklahoma,0,1
181781,2017-04-14,Wisconsin,0,0
181782,2017-04-14,North Carolina,0,1
181783,2017-04-14,New Jersey,0,0
181784,2017-04-14,Alabama,1,0
181785,2017-04-14,Wisconsin,0,0
181786,2017-04-14,Wisconsin,0,0
181787,2017-04-14,Wisconsin,0,0
181788,2017-04-14,Tennessee,0,0
181789,2017-04-14,Tennessee,0,1
181790,2017-04-14,Virginia,0,1
181791,2017-04-14,Illinois,0,1
181792,2017-04-14,District of Columbia,1,1
181793,2017-04-14,Pennsylvania,0,1
181794,2017-04-14,Oregon,0,0
181795,2017-04-14,Missouri,1,1
181796,2017-04-14,Texas,0,1
181797,2017-04-14,Texas,1,0
181798,2017-04-14,Indiana,0,1
181799,2017-04-14,Ohio,0,0
181800,2017-04-14,Texas,1,0
181801,2017-04-14,Illinois,0,0
181802,2017-04-14,Illinois,0,0
181803,2017-04-14,South Carolina,1,0
181804,2017-04-14,Pennsylvania,0,1
181805,2017-04-14,Florida,0,0
181806,2017-04-14,California,0,0
181807,2017-04-14,Texas,0,0
181808,2017-04-14,Florida,1,0
181809,2017-04-14,Missouri,0,0
181810,2017-04-14,Florida,0,0
181811,2017-04-14,Virginia,0,0
181812,2017-04-14,Florida,0,0
181813,2017-04-14,Florida,0,0
181814,2017-04-14,New Hampshire,0,1
181815,2017-04-14,New Jersey,0,0
181816,2017-04-14,Minnesota,0,0
181817,2017-04-14,Louisiana,0,1
181818,2017-04-14,New York,0,0
181819,2017-04-14,Louisiana,0,1
181820,2017-04-14,Texas,0,1
181821,2017-04-14,Louisiana,0,0
181822,2017-04-14,Florida,0,0
181823,2017-04-14,New York,0,0
181824,2017-04-14,Georgia,2,1
181825,2017-04-14,California,0,0
181826,2017-04-14,California,0,0
181827,2017-04-14,Indiana,0,0
181828,2017-04-14,Michigan,0,1
181829,2017-04-14,Missouri,1,0
181830,2017-04-14,Pennsylvania,0,1
181831,2017-04-14,Indiana,1,0
181832,2017-04-14,Georgia,0,0
181833,2017-04-14,New Jersey,0,0
181834,2017-04-14,Mississippi,0,1
181835,2017-04-14,California,1,0
181836,2017-04-14,Texas,0,1
181837,2017-04-14,Georgia,0,2
181838,2017-04-14,Louisiana,1,0
181839,2017-04-14,Massachusetts,0,1
181840,2017-04-14,Massachusetts,0,0
181841,2017-04-14,Massachusetts,0,0
181842,2017-04-14,Illinois,0,1
181843,2017-04-14,California,0,0
181844,2017-04-14,Illinois,0,1
181845,2017-04-14,Illinois,0,1
181846,2017-04-14,Illinois,0,0
181847,2017-04-14,Illinois,0,0
181848,2017-04-14,Massachusetts,0,0
181849,2017-04-14,Massachusetts,0,0
181850,2017-04-14,Alabama,0,0
181851,2017-04-14,Colorado,0,0
181852,2017-04-14,Texas,0,0
181853,2017-04-14,Massachusetts,0,0
181854,2017-04-14,Michigan,1,0
181855,2017-04-14,California,0,0
181856,2017-04-14,Illinois,0,1
181857,2017-04-14,Illinois,0,0
